uni,society,timestamp,caption,url
cambridge,scotsoccam,2024-02-20T17:30:08.000Z,Another match? Another viewing party! See you at Emma bar on Saturday for the big one 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,https://www.instagram.com/p/C3k-aJ0Mrhd/
lse,lsesujapan,2023-11-04T09:41:13.000Z,"Hi all,

Japan Society are delighted to announce our partnership discounts for 23/24!! 

We will take you through the steps in detail below:

🧾① Purchase your Japan Soc membership on the su website 

📍② Collect your physical membership card - this allows staff of partner stores to validate your eligibility for the discount. Collection will be arranged on an individual basis, so drop us a message on either Instagram or Whatsapp to organise a collection time

🖊️③ Write your name on the card

🎊④ Present your card at partner stores, and enjoy discounts on all your favourite foods and goods!
(partner stores will be revealed next week👀)

Any questions, always feel free to drop us a message♥️🐇",https://www.instagram.com/p/CzOC5G6AGQv/
cambridge,screevecam,2022-02-20T11:20:22.000Z,"✨BE PART OF VOL. II RE:INVENTION✨

We want to make this volume our biggest showcase of Cambridge’s queer talent yet! We’ve had some absolutely stunning submissions already and we can’t wait to see even more 😍🥳 So don’t be shy and send in your poetry/music/photography/art/absolutely anything and everything to screevecam@gmail.com 🏳️‍🌈🏳️‍⚧️🎉",https://www.instagram.com/p/CaMnzJoIVyY/
oxford,oxfordhandball,2023-09-18T16:16:18.000Z,"Next up is our Head Coach: Jan Kropf. Keeping the club on its toes with some really *fun* and challenging exercises in training, he really does encourage a team spirit across the whole club. Jan is also a keen post-training pub enjoyer (staying true to his German nationality)🍻.
#OUHaC #oxforduniversitysport #oxforduniversity #handball",https://www.instagram.com/p/CxVuvwRInSF/
lse,earth.rise,2021-05-17T18:39:05.000Z,"'Fashion, art and design are ways of expressing our individual persona and neural patterning, which reflects our life experiences and our cultural conditioning.'⁠⁠
⁠⁠
Cerelia Caesar reflects on nature in design and how design can bring us closer to natural geometric forms.",https://www.instagram.com/p/CO_AOLQg4Bf/
ucl,uclsap,2023-02-08T13:57:06.000Z,"Bridging neuroscience and art!

Reserve your spot via the website - limited tickets 🙏✨🥰",https://www.instagram.com/p/CoZ2V-bNS8W/
oxford,oxfordphilsoc,2023-11-08T14:07:14.000Z,"Our reading group on Ways of Seeing has been rescheduled to Thursday of week 5! If you are keen on critically engaging with a philosophical text, then do pop by Keble College where we will have our reading group! The text to discuss is John Berger’s book, Ways of Seeing (1972). The book is based off a BBC documentary—copies of both the book and the documentary can be found online and on our most recent newsletter.

The reading group is a relaxed environment where you can come and discuss what you found interesting about the given reading. There will be a short presentation summarising the text so that everyone is up to speed. You need not have read all the material that is sent - anyone who is curious about the topic and would like to be a part of a discussion is very welcome!

When? 7:00 PM - 8:00 PM

Where? Keble College (society members will be at Keble College’s lodge’s 15 minutes to the start of the session to guide you to the venue)",https://www.instagram.com/p/CzY0hATIfg5/
oxford,oxrussoc,2023-11-11T10:28:30.000Z,"Thank you everyone that came to our second talk of this term with Dr Neil Melvin, and the dinner afterwards!

#oxrussoc #russianoxford #oxfordrussianclub",https://www.instagram.com/p/CzgJ3pVoTRW/
lse,lsesu.itchyfeet,2022-11-09T11:41:22.000Z,"Tickets for Edinburgh are released tomorrow (12pm)! Tickets are limited so make sure to get them fast! Can’t wait to see you there! 🏴󠁧󠁢󠁳󠁣󠁴󠁿

Note: Ticket price covers accommodation + one group dinner

*Accomodation will be mixed gender rooms*",https://www.instagram.com/p/CkvSeHHNtqt/
lse,lsemoroccan,2023-01-19T14:32:16.000Z,moroccan soc committee members with @lsegovsoc talk with Lord Mayor of Westminster in December,https://www.instagram.com/p/Cnmad-EtNdI/
ucl,uclwomenscricket,2023-12-11T23:38:15.000Z,last sportsnight of 2023!! we hope to see you at 8:30pm in Phineas and Scala dressed in your finest cricket whites (or white clothes)🪩🪩,https://www.instagram.com/p/C0u0GJxolbl/
ucl,ucljapancareers,2024-02-29T22:30:00.000Z,"こんにちは、KPMGコンサルティング新卒採用担当です。
弊社は3/2にロンドンUCLを訪問し、座談会を開催いたします！
 
海外大出身の若手コンサルタントや採用のリードも参加し、コンサルティング業界／KPMGコンサルティングについてのこと、選考や就活について、なんでもざっくばらんにお答えしたいと思っております。
途中入退室も自由ですので、ぜひお気軽にご参加ください！
 
ご希望の方は、下記URLよりご予約ください。
https://mail.ema.kpmg.com/owa/calendar/32KPMG@kpmg.com/bookings/
※おおよその人数把握のため90分ごとに区切っておりますが、空いた時間にふらっとお立ち寄りいただくのでも全く問題ございません！
 
皆さまにお会いできますことを楽しみにしております！
 
KPMGコンサルティング　新卒採用担当
KC-NewGrads@jp.kpmg.com",https://www.instagram.com/p/C38r5fjtoBt/
ucl,geneticssocietyucl,2023-10-04T22:31:33.000Z,"Hi everyone! Thank you all for coming to the Welcome dinner today! Don’t forget about the Joint pub social coming up this Friday as well, no registration required!! 🧬",https://www.instagram.com/p/Cx_maK5NseM/
cambridge,camdancesport,2024-02-06T22:53:01.000Z,"David and CUDT members showcased their pink outfits at this week’s Tuesday Latin classes, in support of Pink Week. 

Thanks to everybody who has donated at classes so far this week! If you haven’t got the chance, visit @cambridgepinkweek for more opportunities to get involved and show your support.",https://www.instagram.com/p/C3BgOuFoHCi/
ucl,ucl.kazsociety,2024-02-28T19:36:41.000Z,"Join us at The View in The Royal College of Surgeons of England

📅 When: March 2-3, 2024
📍 Where: 38-43 Lincoln’s Inn Fields London WC2A 3PE

Excited to break down barriers at the Eurasian Business Conference 2024! Powered by EMERGE, let’s delve into enterprise, culture, and more. Secure your spot now! 🚀 

Conference tickets link in bio 
https://www.eurasianconf.com/",https://www.instagram.com/p/C35zP-MtGVG/
kcl,kclradio,2023-12-05T18:21:46.000Z,"🤩 Applications for semester 2 are now open for current hosts! You must complete the form to continue your show next semester… Don’t forget! 📆

If you’re new to the society and are hoping to start a new project, don’t worry! Keep your eyes open for more information in the coming weeks 👀🫶

For any further information, feel free to drop us a DM on Instagram or over on our Discord server! 🤝",https://www.instagram.com/p/C0ezG2NNGjV/
kcl,kclgermansoc,2024-02-12T16:58:28.000Z,"Want to get more involved in our society next year? This is your chance! 🤩

Elections have opened for the German Society Committee 2024/2025!! 
To nominate yourself, log on to Kclsu.org/elections, scroll to the position you want to be nominated for and click “stand for election.” Ensure your details are up to date and click save! 

Excited to see all your nominations!! 🇩🇪🇩🇪",https://www.instagram.com/p/C3QUbJ9tl1Q/
ucl,energyicl,2024-02-07T21:36:21.000Z,"💡 Here are our incredible sponsors for the 2024 Energy Idea Challenge - we're so grateful to them ALL!
🧠 These are some amazing companies making a huge difference to the energy sector currently!
💡 More info about the upcoming Energy Idea Challenge! 
🏆 & Once again, to refresh your memory: the EIC will be held at Imperial this year over the weekend of the 24th & 25th February! Teams have the opportunity to win up to £1000! Plus, food will be provided for all attendees!
📄 To sign up, use either the QR code in the last slide or the link in our bio! You have until the 16th February, so don't delay!
🌎 Don't miss out on this opportunity to shape the future of energy independence in the UK!",https://www.instagram.com/p/C3D8QBOtWCH/
lse,lsecatholicsociety,2023-03-14T19:57:39.000Z,"A huge thank you to Sarah and Celeste from CAFOD for coming to LSE to speak to us about their volunteering opportunities, as part of LSE’s student volunteering week! #LSESVW23",https://www.instagram.com/p/CpyCob8rGo4/
lse,lse.hellenicsociety,2024-02-03T11:39:01.000Z,"Join us at the LSE SU Hellenic Society's exclusive event on ""Careers in Startups"", co-hosted with the Hellenic Alumni Association (HAALSE), on Feb 7th, 6pm, Alumni Theatre, CKK. 

Dive into the Startup/VC ecosystem with our stellar panel from London & Athens. 

Don't miss out on inspiring journeys in tech!",https://www.instagram.com/p/C24ktnbtWIh/
oxford,oxpolsoc,2023-11-30T13:26:07.000Z,"Tickets will be available on Friday at 6 pm CET at https://www.eventbrite.com/e/loc-christmas-dinner-2023-tickets-764868130167

DISCOUNT CODE FOR SOCIETY MEMBERS ONLY: LOCPOLSOC10",https://www.instagram.com/p/C0RZTKGoJa2/
cambridge,cumlc,2024-01-29T09:07:56.000Z,Our lovely Social Secs have organised lots of Lent term fun. Don’t miss Où Est Le Poulet happening this Friday🐔!,https://www.instagram.com/p/C2rbcqqIaut/
cambridge,cambridge_cu,2024-01-19T17:44:12.000Z,"iConnect is back in action for Scottish Night, running next MONDAY. We’ll be munching on some shortbread, playing board games and enjoying the finest of Scottish Trivia. 

Join us for a casual space to meet other international students, find community and unwind on a Monday evening. There’s an optional Bible study, too. 

We’ll be meeting in the EVENING from now on, between 7:30-9:30pm. We’ll be at our usual place, the Henry Martyn Hall, at CB2 3PA. See you then!",https://www.instagram.com/p/C2SmlFXtnMt/
cambridge,cambridgeyachting,2023-07-29T18:14:21.000Z,"Week 2 of our 60 degree north summer programme comes to an end! Another 8 crew have had a spectacular time cruising around the Norwegian Fjords. Skylark is looking great with all new sails, boom, plotters, instruments and pilot. Our student sailors have been having fun with @raymarineuk auto tack and weather vane pilot steering functions this week as we wove between islands. Look out for more photographs of our crews and content over on the Raymarine profile from on board! #raymarine #sailing",https://www.instagram.com/p/CvSntvUoj8W/
oxford,_okaykpop,2023-09-04T16:55:29.000Z,"Let me tell you 'bout oKay Kpop - and @le_sserafim's latest title track Unforgiven! 
Unforgiven, yes I was bleeding, but that was before checking out this amazing dance cover, and you'll be unforgiven if you don't check it out too 😉 So watch it now... now, now, now! Find the full cover on our YouTube channel or at the link in our bio! 

Unforgiven girls (dancers):
Yunjin - Colette (@colettelevens)
Chaewon - Carol (@_carolccc_)
Sakura - Elena (@elena._.jy)
Kazuha - Kristin (@kristin_h13)
Eunchae - Eve (@_evetoon) 

Filming - Tinka (@winkatinkaaa)
Editing: Elena (@elena._.jy)",https://www.instagram.com/p/CwxwGa4toih/
lse,lsesustar,2024-01-03T14:09:58.000Z,"Meet Phoebe, your Director of Charities!

Name: Phoebe Owor (She/her)
Course: I study Anthropology and Law. 2nd year. 
Fun fact: I’m a certified yoga teacher and also a very good bad dancer :) 
I’m interested in STAR because I feel strongly about current immigration legislation. I want to organise and find ways to contribute towards the protection, liberty and success of all refugees. I’m looking forward to everything we achieve together this year!",https://www.instagram.com/p/C1pBWCstxD3/
cambridge,emmafemsoc,2023-11-04T10:47:20.000Z,"Super excited to be collaborating with @cugenderstudies for this event! Week 5 blues? Come along to do some crafts! 🙌🕺all are welcome!
Here’s the google doc link if you’re thinking of coming: https://docs.google.com/forms/d/e/1FAIpQLSdY7s_CPmQ02y8Gbp9GcixoGDwls7MrgPfIUkFXDE4mLt-_IQ/viewform",https://www.instagram.com/p/CzOKdYqofXm/
kcl,f1kcl,2022-11-14T16:10:36.000Z,"A glimpse into what the KCL Formula 1 Society’s events are like! Follow us on insta and join the WhatsApp group!

#kingscollegelondon #KCLSU #london #londonlife #kingslife #F1 #Formula1 #KCL #lewishamilton #maxverstappen #georgerussell #vettel #ricciardo #goatifi #kclsu",https://www.instagram.com/p/Ck8pNZ_uG3v/
kcl,kclcomedyclub,2023-09-17T21:24:20.000Z,"Hi all! I’m Hugo. You might remember me from having run the social media last year, a mantle which I’m proud to pass on to Xinyu here; I’ve been part of this club since my first year, and I’m thrilled and honoured to be running it in my final one! I hope me and my committee can make this a wonderful year for all you lot.

‘Four more years!’ -Glenn Moore",https://www.instagram.com/p/CxTtM7Dtvxb/
oxford,oucompetitiondance,2024-02-18T21:20:23.000Z,"With Varsity, show, and Loughborough competition around the corner, OUCD is getting ready!! 

Showcase 2024 is almost SOLD OUT so get your tickets ASAP at the link in bio!

love, OUCD 💙

Image credit: Freddie Houlahan @freddiehoulahan",https://www.instagram.com/p/C3gPKulILLS/
cambridge,justlovecambridge,2023-11-04T18:00:00.000Z,"On Weds 8th November, 7pm we will be meeting together to enjoy dinner and fellowship, as we reflect on the term and dream together for the months ahead, share stories of God's goodness and the desires he's put on our hearts. We'd love you to join us !https://docs.google.com/forms/d/e/1FAIpQLSfhCfaazadTf29PmDDcXQDDfVmnJ4A6HFZzZ8W2OwAZbYu9YA/viewform?usp=sf_link",https://www.instagram.com/p/CzO8ErHI9Ex/
cambridge,cuautomobileclub,2022-11-05T22:23:15.000Z,"We are pleased to announce that, next Wednesday CUAC will be running its first swap of the 2022/23 year. It will be at Nanna Mexico (Petty Curry) From 6-8pm on Wednesday 9th November 2022 with the Cambridge University Ultimate Frisbee Team!

As part of the swap, you will be entitled to a £14 Burrito + Wine Bottle or 2 Mexican Beers deal (Non-alcohol drinkers can always choose from the regular menu and use their Student Discount). 

The dress code for this event will be 1960s Le Mans. Come along with your best Caroll Shelby/Ken Miles impressions!

Please fill in this form to register your interest for the swap:

https://docs.google.com/forms/d/1-gmfPDGuvb1y4Mf9hnBzrkX5s3GFa4CBia0uZKaAzvw/edit

We all look forward to seeing you there!!",https://www.instagram.com/p/CkmIv8EjoHD/
lse,lsesu_gaming,2023-10-15T17:22:37.000Z,"Hi everyone!

We are excited to announce a collaboration between tabletop society and gaming society, which will be held this Friday from 1pm to 5pm.

There will be the best of both worlds with switch games (smash, mario kart etc.) as well as board games for those who want a break from the screen 👍

There may or may not be snacks 🤭

Look forward to seeing you all!",https://www.instagram.com/p/CybXzDYtxKe/
lse,lsesustar,2024-01-03T14:09:33.000Z,"Meet Esmaa, your Secretary!

Name: Esmaa Mansour (She/her)
Course: LLM 2023/24 
Fun fact: I’ve climbed the highest mountain in Wales & I’m bilingual 
Why I’m passionate: After working in Refugee charities I’ve come to see first-hand the obstacles that asylum seekers face and many of the systematics injustices they have to tackle. As a result, I’m keen on improving access to justice and enhancing general knowledge and aid to those who are most vulnerable in our society.",https://www.instagram.com/p/C1pBS9jtFT-/
cambridge,wolfson_college_boat_club,2023-10-08T20:11:58.000Z,"MEET THE COMMITTEE: From novice to Women's Captain, taking charge this year is Guðrún (Rune) Diljá Agnarsdóttir 🤘

#wolfsoncollegecambridge #AWOOOO 
#whoruntheworldgirls",https://www.instagram.com/p/CyJpnPrNuT2/
lse,lsepersiansociety,2022-11-26T14:35:45.000Z,Thank you to everyone that joined us on Wednesday night and to the collaborating societies for such a wonderful event! It was so great meeting you all❤️,https://www.instagram.com/p/ClbX8QKNOoC/
oxford,edgar.wind.society,2024-02-16T20:23:18.000Z,"Join the Edgar Wind Society on Tuesday 20 February for an exclusive audience Q&A with South African artist and Slade Professor for 2023/24, William Kentridge.

Free tickets. Capacity extremely limited. Book via link in bio.

🗓️Tuesday 20 February
🕞5-6pm
📍Wadham College, Seminar rooms 4&5",https://www.instagram.com/p/C3a_C5QIs6K/
lse,lsesujapan,2023-11-05T13:52:49.000Z,"🐇Announcing Partnerships 23/24♥️

this thread details all the partnership benefits your Japan Soc membership can get you 👀

Buy your one-time membership via lsesu.com and start enjoying these exclusive offers🍡
(we know you don’t want to miss out)",https://www.instagram.com/p/CzREewutriw/
kcl,kcl_ent,2023-03-23T12:05:49.000Z,"Introducing our fifth (and final!) keynote speaker for the National Undergraduate ENT Conference 2023! 

You can read all about Miss Lily Jablenska in our post, and come along to Guy’s Campus on March 25th to find out more about innovation in paediatric ENT Surgery!

If you are a KCL student, you can buy your KCL ENT membership here: kclsu.org/groups/activities/join/17887/ or via the link in our bio!

To buy your conference tickets and submit abstracts for poster presentation, head to the MedAll link in our bio or visit this page:  https://app.medall.org/event-listings/national-undergraduate-ent-conference-2023

🚨 Full schedule out later today 🚨 

Any questions ? DM us!",https://www.instagram.com/p/CqIXyd_NTbC/
oxford,ox.personalisedmed,2024-01-18T14:48:46.000Z,"OPMS is proud to host Prof. Dean Fennell on the 22nd of January 🗣️‼️

Prof. Dean Fennell is a fellow at the Royal College of Physicians 🏥 who is leading thoracic cancer research at the CRUK Experimental Medicine Centre and directing the Leicester Mesothelioma Research Programme. As a Professor in Thoracic Medicinal Oncology, his expertise lies in translational research, seamlessly connecting scientific breakthroughs to practical applications in patient care. 

Join us for his virtual talk, where he discusses his contributions to the CONFIRM and Tracer X projects 💊🩺

Sign up using the QR code embedded in the post or via our Linktree 🔗",https://www.instagram.com/p/C2PttY8oUhm/
ucl,uclcomedyclub,2024-01-15T17:29:40.000Z,Here’s this week’s workshops! Weekly workshops will be out next week :),https://www.instagram.com/p/C2IRvHcNR-3/
lse,lsesufilsoc,2021-10-20T11:26:05.000Z,"LINK IN BIO!!💛

Subcommittee positions available: 
Events Officer + Communications Officer ! (more information on each role in the application form) 

We honestly can’t wait to work with you guys and introduce new people to the filsoc committee family😙✌️!! 

DEADLINE: MONDAY 25TH OCTOBER!❤️",https://www.instagram.com/p/CVP6rVXgiSl/
lse,lsesu.teasociety,2021-10-11T21:42:58.000Z,"🚨 Giveaway Alert 🚨
LSESU Tea Society is partnering with @yuyunyunnanofficial for our first giveaway of the academic year! YuYun is an award-winning independent business that seeks to bring new tea flavors to the UK and can be visited right here in London. Members will have access to exclusive discounts and promotions. 

The winner will receive a loose tea kit of Imperial Ripe Pu’er Tea, which was handpicked in the Yunnan province of China. To enter:
- Purchase the LSESU Tea Society membership (link in bio) and follow us
- Follow @yuyunyunnanofficial 
- Like this post

One winner will be announced next week on the 20th of October on our stories.",https://www.instagram.com/p/CU52HsBNiOQ/
oxford,ox.compsoc,2023-10-26T10:50:52.000Z,"The Logical Route to the Turing Machine: What inspired Alan Turing to Invent Computer Science?

When: 5-6PM, Thursday 26th October

Where: Tony Hoare Room, Robert Hooke Building, Parks Road, Oxford OX1 3PR

Turing’s 1936 paper was a landmark in the history of computer science - but how exactly did it come about? In this talk, we will discuss the philosophical origins of the Turing machine and the paradox that inspired it.

Speaker Bio:

Peter Millican originally studied Mathematics at Oxford, but graduated in Philosophy and Theology before moving into postgraduate study in Philosophy (also at Oxford). After a brief spell lecturing in Philosophy of Religion at Glasgow, from 1985 until 2005 he lectured in Computer Science and Philosophy at Leeds University, where much of his work was devoted to building interdisciplinary links. In 2005 he became Gilbert Ryle Fellow at Hertford College, then Reader in Early Modern Philosophy in 2007, and Professor of Philosophy in 2010.",https://www.instagram.com/p/Cy2_tYkNlU3/
lse,lsesubeekeeping,2023-07-05T12:24:00.000Z,"Hi everyone, we are thrilled to announce our next beehives visit this summer, on the 8th floor of Connaught Roof at LSE! Join us next Tuesday, 11th July at 3 PM BST! Discover the vital role bees play in our ecosystem and connect with like-minded individuals. 🍯🌿We just split the bees this June to create new colonies, so it would be an interesting visit! 🐝💚Don't miss out—register now for an unforgettable experience! Due to limited spaces, pls fill up the sign-up form by the end of this week: https://forms.gle/cHRDohdY4AJK5D5D6

🌎🙌 #BeekeepingSociety #BeeLove #SustainabilityMatters #BeeAware #SaveTheBees 
@lsesu @sustainablelse @lsegardeningclub",https://www.instagram.com/p/CuUMiqvRQCL/
kcl,kcldjsociety,2023-02-15T14:29:02.000Z,"JUST OVER A WEEK UNTIL THE NEXT INSULA!

Catch us taking over Dalston Den with our monthly appointment next Thursday 23.02, making the best of reading week and partying until 3 am in London’s finest Den.

Tickets available on RA - link in bio",https://www.instagram.com/p/Cor7j5iNfSQ/
ucl,uclmaths,2023-12-04T12:11:54.000Z,"Join us for the annual Christmas Quiz this Friday🎄

Details:
-  Register via Eventbrite (link in the bio)
- Teams of up to 4 people 
- Only 1 person per team needs to register
- MEMBERSHIP REQUIRED⚠️

Don't forget to bring both your student and actual IDs.

Hope to see you there!🎅❤️",https://www.instagram.com/p/C0bj-_5tzPO/
ucl,uclbuddhistsociety,2024-02-18T20:00:52.000Z,"Same time, same place - take a break from all the deadlines and practice mindfulness...

We will be focusing on Deep Meditation (Samadhi). Being calm and focused inside is important to truly understand Buddhism.

See you on Tuesday!",https://www.instagram.com/p/C3gGEW-IYqa/
cambridge,cukurdsoc,2021-10-11T12:14:25.000Z,"Welcoming back as Events Officer, Nazh!",https://www.instagram.com/p/CU41DftK0gq/
lse,lsesu_israel,2018-11-26T16:31:24.000Z,"Don’t forget to join us tomorrow for our info session!!!!!! ☝🏼 ℹ️ ☀️ -

The second edition of our Tech Trip is coming soon!☀️✈️💻🔬🌴 ➡ Any last minute question before applying? 
Come to meet our committee, talk to some of last year's participants and get more information on the trip before it is too late! ⌛ℹ️ ➡ Apply here: https://goo.gl/forms/0mWtrU6csr3HLX6K2",https://www.instagram.com/p/Bqpny-XAh3p/
ucl,uclvoce,2024-02-25T13:27:44.000Z,"Exciting news!! We will be having a worship night with @kcl_gs on March 1st. Come along to experience a night of worship and praise. Open to all! Starting time: 7pm(not 6)
‼️PLEASE ENSURE YOU HAVE STUDENT ID‼️",https://www.instagram.com/p/C3xapIzNvUG/
ucl,ucl_mma_club,2023-10-21T21:55:24.000Z,"What an incredible event between @uclbjj and @ucl_mma_club! 

I thoroughly enjoyed this meeting, under the relaxing social enjoyment of UFC 294 together, of two of the most demanding and rigorous clubs UCL offers.

Thank you to Max Lang for helping organize and  @amnnabhan for helping coordinate. 

I truly do appreciate the cross-networking of our two great organisations. 

When I first arrived to UCL and started reaching out as the MMA club president to clubs for cross promotion and activities, BJJ was one of the clubs who gave our fledgling MMA club a cold shoulder. This was many years ago when we were but 20 people in the club. 

Now, as two of the largest clubs (and arguable the most fun) we have the beginning of a great relationship sharing many of the same goals in fitness, discipline, and skillcraft and I know it's because greatness start with the tip of the spear and carries through all the way to the mighty shaft. So it's you @costello24 who has created an atmosphere within your club of openness and mutual respect and for that I thank you. 

It's my hope our two clubs will become even more closely aligned as we recognise the exceptional value that comes with camaraderie between fellow Scholar Warriors such as we are. 

United in the spirit of exceptional talent, rigorous training, and friendship and support of our fellow humans I look forward to our continued friendship and hope to do more joint events soon! 

Thank you all for coming!

And thank you to @uclsecurity for keeping us safe!",https://www.instagram.com/p/CyrTyRatAB3/
lse,lsesubeekeeping,2023-11-11T08:46:43.000Z,"📣 HONEY SALE 📣 

Our second honey sale this term will take place next Wednesday, November 15th, from 12-3pm outside the SU building 🐝

Come chat with us, discover the buzz about beekeeping, and enjoy sweet deals! 😊

Pre-orders will be available to make via the Native website next week so keep your eyes peeled! 🍯👀 

Members get an exclusive 30% discount - just £5 per jar! (£7 for non-members) 💸

Purchase our membership on the SU website: https://www.lsesu.com/organisation/8657/ We'll verify your membership for the discounted price when you collect 🎟️✨

See you there! 🐝 

#lse #beekeepingsociety #lsebees #honeysale #honey #lsesu @sustainablelse",https://www.instagram.com/p/Czf-OETAYI8/
oxford,oxforduniversitypistolclub,2023-11-10T20:01:44.000Z,"Dear all,

I am writing with the good news that, after a long wait, our regular range at the Cricket Centre in Iffley sports centre is now open. OUPC will be re-active in regular air pistol shooting from next week.

Given the situation this term, taster sessions will be run for the entire Week 6. Please sign up via the link https://www.eventbrite.co.uk/e/756250775427?aff=oddtdtcreator

See you at range!
OUPC Captain",https://www.instagram.com/p/CzemrMBKfAI/
lse,lsesuthaisociety,2023-10-16T13:15:29.000Z,last saturday picnic at st james’s 🧺,https://www.instagram.com/p/CydgT2ysnNo/
kcl,uclarmeniansociety,2023-12-09T13:58:19.000Z,"🎄 Join us for our Christmas Social in collaboration with King’s and LSE Armenian Socities!

🎅🏼 There will be food, music, and Christmas-themed activities

❤️ Meet other Armenians and make new connections 

🔗 Sign up using the link in our bio!",https://www.instagram.com/p/C0ooI0EqIiG/
cambridge,bristolhub,2023-11-07T16:02:37.000Z,"Student Hubs is hiring - join our Bristol team as a new Projects Officer!

This exciting role is an opportunity for someone passionate about community engagement, youth social action and someone looking for the first step in their career in the charity or higher education sector.

You will be responsible for the long-term volunteering projects at Bristol Hub, including Schools Plus, LinkAges and Inspire Debate Change! Each of these programmes focus on a specific social issue and aims to support students at the University of Bristol to engage and thrive in them. You can find out more through the @Studenthubs bio.

The deadline is 11 December with interviews on the 18 or 19 December, so get your application in soon! Got questions? Reach out and ask!

ID: Text reads 'we are hiring!'. A photo shows the Student Hubs team chatting and smiling at the camera in two rows, they are outside. Below text styled to look like a search engine query reads 'Bristol Projects Officer'",https://www.instagram.com/p/CzWc7RnMZI_/
kcl,kclbrassband,2023-09-26T20:29:57.000Z,First social alert!!!🚨🚨,https://www.instagram.com/p/CxqyIh0NjPB/
cambridge,cadenzacambridge,2024-03-02T01:06:51.000Z,"Come along to Sidney Sussex Chapel at 7:45pm on Saturday 2nd March 2024 for a wonderful evening of a capella, including some Stevie Wonder, Adele and Imogen Heap!! 🎤🕺 We are fundraising for our upcoming tour to the Edinburgh Fringe Festival in August and there will be a retiring collection for any generous donations. See you there!! 📸: Sam Travis",https://www.instagram.com/p/C3_in5tIzVi/
cambridge,cucs.official,2023-12-19T02:25:48.000Z,"📢𝐏𝐫𝐞𝐬𝐞𝐧𝐭𝐢𝐧𝐠: 𝐓𝐡𝐞 𝐈𝐧𝐚𝐮𝐠𝐮𝐫𝐚𝐥 𝐂𝐔𝐂𝐒 𝟐𝟎𝟐𝟒 𝐌𝐞𝐧𝐭𝐨𝐫𝐬𝐡𝐢𝐩 𝐋𝐚𝐮𝐧𝐜𝐡 𝐚𝐧𝐝 𝐃𝐫𝐢𝐧𝐤𝐬📢

The inaugural 2024 Mentorship Launch and Drinks is a celebration of the Cambridge University Chinese Society’s decades-long - first as informal practice, and later as an explicit scheme - tradition of mentorship. As the society reaches its 70th anniversary, this event is both a sign of gratitude, as well as a gathering for the future: by bringing together our distinguished alumni and current students, we hope all participants see this as a chance to forge, maintain, and solidify meaningful bonds. Enjoy a night of riveting conversation, intellectual exchange, and Cantabrigian camaraderie as our community gathers at the Hong Kong Bankers Club.🥂

Link (also in Bio!): https://forms.gle/EPNt1AJ7uCgPsYa18",https://www.instagram.com/p/C1BI1cyBj_o/
cambridge,fersacambridge,2023-04-30T12:44:27.000Z,Thank you to everyone who made the Oxford Cambridge Exchange a big success!! What a wonderful day!,https://www.instagram.com/p/CrqSaq0I8tH/
kcl,kclhennasoc,2023-10-05T11:00:00.000Z,"‼️DATE HAS NOW CHANGED TO FRI 13th OCT & is taking place in room G.8 New Hunts House‼️
So excited to introduce our first event for the year!! Come along next Thursday to our meet and greet where we’ll be playing games, introducing the committee, letting you guys have a go at your own henna, and more!! Food will be provided ofc because we’re not monsters🫡. Also if anyone has a blindfold lying around  please bring it!!

If you can make it, scan the QR code (take a screenshot and you can scan it from your camera roll) and download Lounge to accept the invite. Lounge is where we’ll be posting all our events as well as any updates!!

Looking forward to seeing all of you guys there 🩵🩵🩵🩵

#henna #kclhennasoc #kclsocieties #bestsociety #freefood",https://www.instagram.com/p/CyA8F1StGRm/
ucl,ucldancesociety,2024-03-03T09:56:00.000Z,"If you want to enjoy the end of blooms with your friends, dancers and audience, we bring you the BLOOMS AFTERPARTY 🎉🎉

It’s a great way to finish a show and to catch up with everyone that came to watch!!
Location: All Bar One 
Time: starts at 10pm til they kick us out 🔥",https://www.instagram.com/p/C4DD-efgwhy/
oxford,lmhjcr,2024-02-26T23:03:38.000Z,"LMH BIP this Saturday 2nd March!!! (7th week)
8:00-10:30pm in the JCR.
It would be really nice to have some Freshers along as we met lots of you at the Freshers’ week BIP and haven’t seen you since 🥲 I promise we don’t bite.
Come along for an evening of games, snacks and soft drinks! We will cater for a range of dietary requirements and help you hit your five-a-day with fresh fruit 🍇🍎",https://www.instagram.com/p/C31BWAsozdk/
